mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,rmse
2.5469397703806558,0.04876267030935781,0.28783726692199707,0.026755123738719796,0.8,0.01,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.22306310090509815,-0.22073199099048893,-0.21672067400760264,-0.22017192196772992,0.002619395950750135,69,0.22017192196772992
1.8789502779642742,0.014154782255464737,0.16872620582580566,0.05458663581439064,0.8,0.01,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.22390550479552268,-0.22120219989972398,-0.21706347092354283,-0.22072372520626315,0.002813664324985208,70,0.22072372520626315
7.417044401168823,4.1424638893936425,0.5583058993021647,0.21093773920257014,0.8,0.01,3,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.20156172444137768,-0.19881404299243902,-0.19758955605773254,-0.19932177449718305,0.0016608981260530435,65,0.19932177449718305
11.078048626581827,0.48188984965617887,0.6494937737782797,0.6390568359458829,0.8,0.01,3,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.20203652081046258,-0.19949648536167708,-0.1983357878034269,-0.1999562646585222,0.0015454026333389386,66,0.1999562646585222
10.22126324971517,0.025519267838913,0.2770228385925293,0.03702346516867545,0.8,0.01,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.19400478861800474,-0.19160687258816603,-0.18889185098119562,-0.19150117072912212,0.0020886857880381467,64,0.19150117072912212
7.077737490336101,1.6173945572999462,0.2233752409617106,0.04139555399963127,0.8,0.01,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.19397946893863743,-0.19167462510602265,-0.18823426003225394,-0.19129611802563803,0.0023606929846866362,63,0.19129611802563803
14.623189687728882,0.2817530874164993,0.3239444096883138,0.08938641311308633,0.8,0.01,5,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.17857246240814187,-0.17706227088833457,-0.1742582853976214,-0.17663100623136593,0.0017874605306203819,49,0.17663100623136593
9.960070610046387,2.835367555258647,0.23041359583536783,0.02054892460760337,0.8,0.01,5,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.17888236668840865,-0.17781784536133796,-0.1742773962630553,-0.17699253610426732,0.0019684663542886447,50,0.17699253610426732
9.548646291097006,0.16528269698059384,0.1950093905131022,0.01617420401728755,0.8,0.01,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-0.18262115167215795,-0.18132816539174998,-0.1781765935326702,-0.18070863686552605,0.0018666165397898562,60,0.18070863686552605
9.026083072026571,0.13243142271908073,0.19201342264811197,0.023884618857226494,0.8,0.01,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-0.18223835829974372,-0.18088131574014232,-0.17777955724279132,-0.18029974376089244,0.0018661718734093806,59,0.18029974376089244
15.008760611216227,0.19963793846176792,0.33380818367004395,0.03250837003320618,0.8,0.01,7,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-0.1711334686631701,-0.17016930788143472,-0.16734199848018907,-0.16954825834159795,0.001608951715726143,33,0.16954825834159795
13.99875513712565,0.013269754036750014,0.32927219072977704,0.043514570148927276,0.8,0.01,7,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-0.17110009312921803,-0.17028334619422197,-0.16708937315113173,-0.1694909374915239,0.001730588021403682,31,0.1694909374915239
2.2178927262624106,0.028174636536162048,0.08543602625528972,0.013159686744418043,0.8,0.05,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.17921698942174408,-0.17872704577676293,-0.17558728396089804,-0.17784377305313503,0.0016080668438330328,53,0.17784377305313503
1.4966168403625488,0.077601842808738,0.08788299560546875,0.012585176514488686,0.8,0.05,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.18085460057004255,-0.17837644184397544,-0.1774868982465824,-0.17890598022020013,0.0014249357655185086,55,0.17890598022020013
3.9748509724934897,0.09653770224761785,0.13750259081522623,0.0024983741297511016,0.8,0.05,3,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.17247857809175088,-0.1732422743904852,-0.16957158443329168,-0.17176414563850925,0.0015814131840738701,45,0.17176414563850925
2.9594765504201255,0.09406979131498283,0.14441593488057455,0.013311223644870281,0.8,0.05,3,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.17311861281967925,-0.1726918851475241,-0.17178664459156343,-0.17253238085292225,0.0005553473718762713,47,0.17253238085292225
5.793687740961711,0.02073898149632206,0.16756908098856607,0.04338167318165586,0.8,0.05,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.16747505114184066,-0.16820994628308616,-0.16480708297904392,-0.16683069346799026,0.0014620230904211142,12,0.16683069346799026
4.366717418034871,0.5573870519729787,0.12625988324483237,0.007313157928342863,0.8,0.05,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.16715718449292694,-0.16851860813692976,-0.16514499710561723,-0.16694026324515798,0.001385785930666214,14,0.16694026324515798
7.480286677678426,0.17718660011468645,0.233413298924764,0.013175909124323178,0.8,0.05,5,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.16561979415265624,-0.1665307313138845,-0.16372145826789794,-0.16529066124481287,0.0011702564149210202,1,0.16529066124481287
5.778381983439128,0.20163981761434163,0.21589271227518717,0.02474195303880698,0.8,0.05,5,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.1657080392113066,-0.16669840971681926,-0.1640916661679084,-0.1654993716986781,0.0010743787602042465,2,0.1654993716986781
10.388836940129599,0.3344199001532086,0.20784640312194824,0.04522797109999471,0.8,0.05,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-0.16778662729932733,-0.167203813229597,-0.1642185801678427,-0.16640300689892235,0.0015628410385278907,8,0.16640300689892235
8.315617561340332,1.029511116405364,0.22308818499247232,0.04268563570851392,0.8,0.05,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-0.16742545502861844,-0.16742068638382268,-0.16365437536890884,-0.16616683892711667,0.0017765810861473982,6,0.16616683892711667
19.61721595128377,0.8791447739772185,0.41950424512227374,0.1449185973738663,0.8,0.05,7,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-0.16825855578433804,-0.16787931108384763,-0.16458972802977792,-0.1669091982993212,0.0016474047031991227,13,0.1669091982993212
16.211165110270183,2.3152736332822736,0.2968730926513672,0.028477350305430547,0.8,0.05,7,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-0.16759441893491817,-0.1677081471236302,-0.1645866531860685,-0.1666297397482056,0.0014454262463637721,10,0.1666297397482056
2.6877381801605225,0.22078887174728215,0.12879244486490884,0.018350817034267098,0.8,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.17078016880895122,-0.1720688085504576,-0.16930951303006583,-0.17071949679649157,0.0011272943306979077,38,0.17071949679649157
1.7884468237559001,0.0655782620104276,0.0880886713663737,0.013787456888942137,0.8,0.1,3,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.1718799735247742,-0.17117529472413806,-0.168467960654813,-0.1705077429679084,0.0014707542207156024,36,0.1705077429679084
3.4322756131490073,0.05363641862396271,0.12426296869913737,0.0044917501978521315,0.8,0.1,3,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.16802093559603123,-0.16922196038480883,-0.1667561713781973,-0.1679996891196791,0.001006766247563494,25,0.1679996891196791
2.519323746363322,0.02852391686379214,0.12016566594441731,0.007628701596614667,0.8,0.1,3,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.16832089272122028,-0.16807506610552256,-0.16660121250223664,-0.1676657237763265,0.0007593839041155441,24,0.1676657237763265
3.706540584564209,0.029986754500262253,0.11251560846964519,0.007282116290020606,0.8,0.1,5,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.1672761598158329,-0.16877950335842035,-0.16544696750093543,-0.16716754355839625,0.001362668198520912,18,0.16716754355839625
3.015084902445475,0.08067164360704247,0.14496374130249023,0.002005057451620718,0.8,0.1,5,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.16663065884075517,-0.1680792444191249,-0.16375948109525526,-0.16615646145171178,0.001795129738374357,5,0.16615646145171178
5.794048150380452,0.03239096048414201,0.194563627243042,0.016722571452905125,0.8,0.1,5,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.16785122643306669,-0.16920499048551707,-0.16534254135595294,-0.16746625275817892,0.0016001628807479,21,0.16746625275817892
4.8339684009552,0.10391753608482812,0.20238025983174643,0.00749711836131116,0.8,0.1,5,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.16676328238585797,-0.16811536528716914,-0.1641847252036542,-0.16635445762556045,0.0016305083317803713,7,0.16635445762556045
7.604784250259399,0.06654828293764566,0.20367002487182617,0.048265275670713294,0.8,0.1,7,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-0.17048300998100072,-0.17048834958281137,-0.1678433654508132,-0.16960490833820843,0.001245600828499091,34,0.16960490833820843
7.041122039159139,0.11640337046769329,0.18304936091105142,0.023966460042046986,0.8,0.1,7,300,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-0.17088477569413874,-0.1696495216797597,-0.16684862707977632,-0.16912764148455825,0.0016885680546768068,29,0.16912764148455825
12.47394355138143,0.12929473794054533,0.30539266268412274,0.008860076293280806,0.8,0.1,7,500,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-0.17210131971923368,-0.17209428840764784,-0.16962365302115306,-0.17127308704934485,0.0011663295188620343,42,0.17127308704934485
11.63179326057434,0.03700948867164029,0.33168896039326984,0.03803836248802308,0.8,0.1,7,500,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-0.1723930166517155,-0.17113642947895844,-0.16832964436416298,-0.1706196968316123,0.0016986284778093676,37,0.1706196968316123
2.5747782389322915,0.06341316067666236,0.0874179204305013,0.011107393191908134,1.0,0.01,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.22368568815632095,-0.2210090561893213,-0.21761506640647654,-0.22076993691737293,0.002484082074205524,71,0.22076993691737293
1.9014122486114502,0.16953621520762774,0.08733558654785156,0.006937635070129315,1.0,0.01,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.22424322046789077,-0.22123385774045307,-0.2183507444596139,-0.22127594088931923,0.002405777299279597,72,0.22127594088931923
3.6084048748016357,0.026120641279882943,0.11493682861328125,0.0008175157415475582,1.0,0.01,3,500,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.2023348654445084,-0.1991707651651266,-0.19840285116344655,-0.1999694939243605,0.0017016971527936652,67,0.1999694939243605
2.723291794459025,0.08678836212670443,0.12969152132670084,0.018608015899882754,1.0,0.01,3,500,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.20240288018383867,-0.19949130584490635,-0.19879473972365677,-0.20022964191746728,0.001562801866762371,68,0.20022964191746728
4.356977383295695,0.009799929960101707,0.1247250239054362,0.008545758306606768,1.0,0.01,5,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.19282363099617264,-0.19116815764696357,-0.18736823922880824,-0.19045334262398148,0.0022837900110222443,61,0.19045334262398148
3.91483998298645,0.17371100691433586,0.11631123224894206,0.006711574795292662,1.0,0.01,5,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.19350104342606206,-0.1918561965523049,-0.18826137827776993,-0.19120620608537897,0.002187904388812539,62,0.19120620608537897
7.490257263183594,0.11145782488978101,0.1781024932861328,0.011755938024646827,1.0,0.01,5,500,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.17876650814040887,-0.17812592733876914,-0.17480033484899243,-0.17723092344272348,0.001738468027668605,51,0.17723092344272348
7.215959310531616,0.3732603725834159,0.2762117385864258,0.056579564606945416,1.0,0.01,5,500,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.17976786293561697,-0.17956404497540387,-0.17541055765778524,-0.17824748852293537,0.002007738029135845,54,0.17824748852293537
12.116165081659952,0.6951111715620881,0.18355862299601236,0.01828238784257529,1.0,0.01,7,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-0.18083580612305813,-0.18019797729379572,-0.1761995202074413,-0.17907776787476506,0.0020518184828261475,57,0.17907776787476506
10.225907723108927,0.43966425153320254,0.1822661558787028,0.021024849848357216,1.0,0.01,7,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-0.18173718825252852,-0.18144114513566384,-0.17749103917788248,-0.1802231241886916,0.0019356526481571542,58,0.1802231241886916
16.129156510035198,0.12234411517411971,0.3118218580881755,0.07349891770794403,1.0,0.01,7,500,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-0.17076755138239386,-0.17043441529628853,-0.16736723007280432,-0.1695230655838289,0.0015304607097020055,32,0.1695230655838289
15.210676908493042,0.4443579892824427,0.2596222559611003,0.007975625350552705,1.0,0.01,7,500,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-0.17227063236161289,-0.1720107846755527,-0.1684919117303914,-0.170924442922519,0.0017233274414134535,40,0.170924442922519
2.119856357574463,0.10678883784240123,0.07454133033752441,0.003932716555699391,1.0,0.05,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.17914402084841757,-0.17771209279919056,-0.17599468958976303,-0.17761693441245707,0.0012874686230762938,52,0.17761693441245707
1.4601655006408691,0.0066800337235423815,0.07229097684224446,0.0028661437852812786,1.0,0.05,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.18009126745420134,-0.17951995149660718,-0.1771327610763695,-0.17891466000905934,0.0012813985421123132,56,0.17891466000905934
3.2129112084706626,0.04489339529442532,0.12096619606018066,0.013549309337893523,1.0,0.05,3,500,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.1726075474937305,-0.17204653861636288,-0.17008572860546028,-0.17157993823851792,0.0010811042381944252,44,0.17157993823851792
2.334991375605265,0.03980201083972123,0.11893177032470703,0.004240815987642397,1.0,0.05,3,500,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.17340744516229833,-0.1733118235195115,-0.1715606579973844,-0.1727599755597314,0.0008489435930055621,48,0.1727599755597314
3.7145614624023438,0.04837761099065234,0.1370545228322347,0.038427370083397715,1.0,0.05,5,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.16785776804477523,-0.16867537181592945,-0.16548525219283144,-0.16733946401784539,0.0013529461927382829,20,0.16733946401784539
3.5273260275522866,0.1613143283555314,0.12396923700968425,0.017097340261844177,1.0,0.05,5,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.16792984308191913,-0.16905648406478177,-0.16543191788550965,-0.1674727483440702,0.0015146114345507286,22,0.1674727483440702
6.214308977127075,0.2525755656734609,0.17256816228230795,0.006544073081935392,1.0,0.05,5,500,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.1657400265554667,-0.16714456881474893,-0.16394883741340602,-0.16561114426120724,0.0013078309732052467,3,0.16561114426120724
5.0097090403238935,0.07820795079144367,0.17568238576253256,0.00328915964033048,1.0,0.05,5,500,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.16620815447113446,-0.16738702219705773,-0.16480881480220036,-0.16613466382346417,0.0010538307894520044,4,0.16613466382346417
8.586833159128824,0.1516588179774049,0.16306002934773764,0.005866279367656116,1.0,0.05,7,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-0.16730135600467683,-0.16779242594399432,-0.16458378131064644,-0.16655918775310585,0.0014111367476867653,9,0.16655918775310585
7.9375221729278564,0.2282784795567667,0.1679091453552246,0.0032313278294128873,1.0,0.05,7,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-0.16878415309671027,-0.1691717772299195,-0.16495582780697018,-0.16763725271119997,0.0019026460092774994,23,0.16763725271119997
14.003959814707438,0.228373118139503,0.2552030086517334,0.0068921965512626915,1.0,0.05,7,500,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-0.16785706602285963,-0.16824777807551913,-0.16538714844301478,-0.16716399751379785,0.0012665065975036337,17,0.16716399751379785
12.567852656046549,0.37061913117975614,0.2659340699513753,0.014153333785012021,1.0,0.05,7,500,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-0.16917088260876667,-0.16970006504628166,-0.16569150008762012,-0.16818748258088947,0.0017780991663522631,26,0.16818748258088947
2.1265596548716226,0.066591396760058,0.08174737294514973,0.011595858693232009,1.0,0.1,3,300,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.17182397359114274,-0.17160876221617097,-0.17002805531359497,-0.1711535970403029,0.0008007130646699856,41,0.1711535970403029
1.5305945873260498,0.051994283614661505,0.08062171936035156,0.006127477423907818,1.0,0.1,3,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.17281119925133961,-0.1719590763540774,-0.1707455015319729,-0.17183859237913,0.0008476099960530414,46,0.17183859237913
3.499386787414551,0.07910902582044359,0.12678607304890951,0.007597596745107037,1.0,0.1,3,500,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.16871731945695476,-0.1690124546675516,-0.16765410988872406,-0.16846129467107682,0.0005833447538576697,27,0.16846129467107682
